# Residuals   
# Time        	p             	Ux            	Uy            
25            	N/A	N/A
27.704        	1.390213e-02	1.689327e-03	1.378798e-03
27.7142       	1.416716e-02	1.686499e-03	1.346543e-03
27.7244       	1.498598e-02	1.680274e-03	1.383447e-03
27.7342       	1.782729e-02	1.622021e-03	1.367568e-03
27.7441       	1.635034e-02	1.641002e-03	1.366203e-03
27.7539       	1.371180e-02	1.630016e-03	1.373517e-03
27.7638       	1.323076e-02	1.622487e-03	1.359991e-03
27.7736       	1.390446e-02	1.612835e-03	1.282381e-03
27.7834       	1.306655e-02	1.621631e-03	1.298280e-03
27.7933       	1.265075e-02	1.631846e-03	1.259324e-03
27.8027       	1.782679e-02	1.559946e-03	1.274595e-03
27.8121       	1.647808e-02	1.586074e-03	1.247656e-03
27.8215       	1.329022e-02	1.550470e-03	1.253315e-03
27.8309       	1.275106e-02	1.552056e-03	1.227497e-03
27.8403       	1.351560e-02	1.546315e-03	1.216035e-03
27.8497       	1.257127e-02	1.550455e-03	1.183068e-03
27.8591       	1.355979e-02	1.561920e-03	1.246993e-03
27.8679       	2.202521e-02	1.462257e-03	1.145202e-03
27.8767       	1.689165e-02	1.496145e-03	1.149963e-03
27.8855       	1.339211e-02	1.459523e-03	1.181491e-03
27.8943       	1.386578e-02	1.449827e-03	1.150499e-03
27.9031       	1.297843e-02	1.449357e-03	1.130144e-03
27.9119       	1.323921e-02	1.449698e-03	1.097185e-03
27.9207       	1.380463e-02	1.449639e-03	1.112375e-03
27.9295       	1.310187e-02	1.456069e-03	1.145654e-03
27.9383       	1.302741e-02	1.452991e-03	1.113122e-03
27.9471       	1.227231e-02	1.449203e-03	1.113245e-03
27.956        	1.283276e-02	1.444967e-03	1.099856e-03
27.9648       	1.294316e-02	1.443951e-03	1.082978e-03
27.9736       	1.283507e-02	1.436320e-03	1.092585e-03
27.9824       	1.244561e-02	1.440067e-03	1.086605e-03
27.9912       	1.236601e-02	1.445119e-03	1.080380e-03
28            	1.285721e-02	1.449189e-03	1.080891e-03
28.0096       	2.528712e-02	1.586347e-03	1.278377e-03
28.0194       	1.845605e-02	1.636200e-03	1.328434e-03
28.0292       	1.740752e-02	1.623512e-03	1.443113e-03
28.0392       	1.514722e-02	1.657474e-03	1.336099e-03
28.0493       	1.578717e-02	1.657636e-03	1.376689e-03
28.0593       	1.604771e-02	1.659081e-03	1.368159e-03
28.0693       	1.479106e-02	1.660834e-03	1.308134e-03
28.0793       	1.444917e-02	1.672639e-03	1.342596e-03
28.0893       	1.433839e-02	1.670882e-03	1.316369e-03
28.0993       	1.311293e-02	1.678335e-03	1.302280e-03
28.1094       	1.388337e-02	1.679137e-03	1.293536e-03
28.1194       	1.334390e-02	1.670059e-03	1.280546e-03
28.1294       	1.356674e-02	1.659204e-03	1.265190e-03
28.1394       	1.390592e-02	1.653482e-03	1.243991e-03
28.1494       	1.353950e-02	1.648679e-03	1.273978e-03
28.1594       	1.384812e-02	1.648583e-03	1.274861e-03
28.1695       	1.375195e-02	1.639531e-03	1.289253e-03
28.1795       	1.428385e-02	1.649629e-03	1.286933e-03
28.1895       	1.428899e-02	1.653243e-03	1.254699e-03
28.1995       	1.403574e-02	1.654953e-03	1.225105e-03
28.2095       	1.376987e-02	1.661608e-03	1.214812e-03
28.2195       	1.416983e-02	1.660756e-03	1.224595e-03
28.2296       	1.277968e-02	1.665960e-03	1.252074e-03
28.2396       	1.290764e-02	1.664817e-03	1.255975e-03
28.2496       	1.275668e-02	1.664211e-03	1.266104e-03
28.2596       	1.295529e-02	1.656798e-03	1.272702e-03
28.2696       	1.417653e-02	1.654404e-03	1.290070e-03
28.2796       	1.396626e-02	1.661790e-03	1.281768e-03
28.2897       	1.476753e-02	1.677029e-03	1.284433e-03
28.2997       	1.411418e-02	1.686542e-03	1.281376e-03
28.3097       	1.477423e-02	1.684012e-03	1.285867e-03
28.3197       	1.525743e-02	1.686611e-03	1.291516e-03
28.3297       	1.496171e-02	1.694838e-03	1.304498e-03
28.3397       	1.469111e-02	1.694242e-03	1.334094e-03
28.3498       	1.554601e-02	1.692018e-03	1.348576e-03
28.3598       	1.515725e-02	1.693594e-03	1.355983e-03
28.3698       	1.597419e-02	1.695366e-03	1.364404e-03
28.3798       	1.529691e-02	1.706928e-03	1.374777e-03
28.3898       	1.520886e-02	1.716542e-03	1.367579e-03
28.3998       	1.484461e-02	1.734712e-03	1.358634e-03
